# cnpg bridge tuning verification v1, rate=48000, gate=+/-2.000 cents over MIDI 21-96 inside the provisional Normal range (ADR 0007 D7: coupling <= 0.35, resonance <= 330 Hz, damping 0.15-1.00)
coupling,resonanceHz,damping,midiNote,targetHz,centsError,compensationSamples,converged,normalRange
0.350,20.0,0.150,96,2093.0045,0.000103,-0.000364,1,1
0.350,20.0,0.500,21,27.5000,0.050927,-4.437058,1,1
0.350,20.0,0.500,33,55.0000,0.002650,-1.732870,1,1
0.350,20.0,0.500,40,82.4069,0.000641,-0.784564,1,1
0.350,20.0,0.500,45,110.0000,0.000120,-0.441443,1,1
0.350,20.0,0.500,52,164.8138,0.000122,-0.196816,1,1
0.350,20.0,0.500,57,220.0000,-0.000002,-0.110472,1,1
0.350,20.0,0.500,64,329.6276,-0.000001,-0.049208,1,1
0.350,20.0,0.500,69,440.0000,-0.000009,-0.027614,1,1
0.350,20.0,0.500,76,659.2551,0.000014,-0.012297,1,1
0.350,20.0,0.500,81,880.0000,-0.000008,-0.006898,1,1
0.350,20.0,0.500,88,1318.5102,0.000045,-0.003068,1,1
0.350,20.0,0.500,93,1760.0000,-0.000008,-0.001719,1,1
0.350,20.0,0.500,96,2093.0045,0.000102,-0.001213,1,1
0.350,20.0,1.000,21,27.5000,0.026911,-2.850667,1,1
0.350,20.0,1.000,33,55.0000,0.013906,-2.393366,1,1
0.350,20.0,1.000,40,82.4069,0.004372,-1.321847,1,1
0.350,20.0,1.000,45,110.0000,0.001527,-0.800842,1,1
0.350,20.0,1.000,52,164.8138,0.000437,-0.376743,1,1
0.350,20.0,1.000,57,220.0000,0.000103,-0.215557,1,1
0.350,20.0,1.000,64,329.6276,0.000021,-0.097338,1,1
0.350,20.0,1.000,69,440.0000,-0.000002,-0.054888,1,1
0.350,20.0,1.000,76,659.2551,0.000015,-0.024525,1,1
0.350,20.0,1.000,81,880.0000,-0.000009,-0.013774,1,1
0.350,20.0,1.000,88,1318.5102,0.000045,-0.006133,1,1
0.350,20.0,1.000,93,1760.0000,-0.000009,-0.003436,1,1
0.350,20.0,1.000,96,2093.0045,0.000102,-0.002426,1,1
0.350,20.0,4.000,21,27.5000,0.001780,-0.782335,1,0
0.350,20.0,4.000,33,55.0000,0.009365,-1.331999,1,0
0.350,20.0,4.000,40,82.4069,0.015357,-1.273742,1,0
0.350,20.0,4.000,45,110.0000,0.016759,-1.120793,1,0
0.350,20.0,4.000,52,164.8138,0.013628,-0.811109,1,0
0.350,20.0,4.000,57,220.0000,0.008652,-0.579578,1,0
0.350,20.0,4.000,64,329.6276,0.003232,-0.319350,1,0
0.350,20.0,4.000,69,440.0000,0.001300,-0.195435,1,0
0.350,20.0,4.000,76,659.2551,0.000338,-0.092982,1,0
0.350,20.0,4.000,81,880.0000,0.000100,-0.053446,1,0
0.350,20.0,4.000,88,1318.5102,0.000066,-0.024198,1,0
0.350,20.0,4.000,93,1760.0000,-0.000002,-0.013640,1,0
0.350,20.0,4.000,96,2093.0045,0.000105,-0.009650,1,0
0.350,110.0,0.050,21,27.5000,-0.000527,0.259089,1,0
0.350,110.0,0.050,33,55.0000,0.000011,0.322656,1,0
0.350,110.0,0.050,40,82.4069,-0.000101,0.538281,1,0
0.350,110.0,0.050,45,110.0000,0.013563,0.000000,1,0
0.350,110.0,0.050,52,164.8138,0.000155,-0.192453,1,0
0.350,110.0,0.050,57,220.0000,-0.000006,-0.080659,1,0
0.350,110.0,0.050,64,329.6276,-0.000002,-0.030413,1,0
0.350,110.0,0.050,69,440.0000,-0.000009,-0.016189,1,0
0.350,110.0,0.050,76,659.2551,0.000013,-0.006955,1,0
0.350,110.0,0.050,81,880.0000,-0.000008,-0.003853,1,0
0.350,110.0,0.050,88,1318.5102,0.000047,-0.001699,1,0
0.350,110.0,0.050,93,1760.0000,-0.000008,-0.000949,1,0
0.350,110.0,0.050,96,2093.0045,0.000102,-0.000669,1,0
0.350,110.0,0.150,21,27.5000,-0.000536,0.772873,1,1
0.350,110.0,0.150,33,55.0000,-0.000240,0.934874,1,1
0.350,110.0,0.150,40,82.4069,-0.012854,1.316520,1,1
0.350,110.0,0.150,45,110.0000,0.010817,0.000000,1,1
0.350,110.0,0.150,52,164.8138,0.003349,-0.518174,1,1
0.350,110.0,0.150,57,220.0000,0.000246,-0.233705,1,1
0.350,110.0,0.150,64,329.6276,0.000019,-0.090224,1,1
0.350,110.0,0.150,69,440.0000,-0.000004,-0.048291,1,1
0.350,110.0,0.150,76,659.2551,0.000014,-0.020815,1,1
0.350,110.0,0.150,81,880.0000,-0.000009,-0.011545,1,1
0.350,110.0,0.150,88,1318.5102,0.000045,-0.005095,1,1
0.350,110.0,0.150,93,1760.0000,-0.000009,-0.002846,1,1
0.350,110.0,0.150,96,2093.0045,0.000102,-0.002007,1,1
0.350,110.0,0.500,21,27.5000,-0.001038,2.420594,1,1
0.350,110.0,0.500,33,55.0000,-0.011745,2.243748,1,1
0.350,110.0,0.500,40,82.4069,-0.055230,1.415197,1,1
0.350,110.0,0.500,45,110.0000,0.004031,-0.000000,1,1
0.350,110.0,0.500,52,164.8138,0.040231,-0.797509,1,1
0.350,110.0,0.500,57,220.0000,0.011667,-0.560923,1,1
0.350,110.0,0.500,64,329.6276,0.001805,-0.266930,1,1
0.350,110.0,0.500,69,440.0000,0.000493,-0.151251,1,1
0.350,110.0,0.500,76,659.2551,0.000107,-0.067578,1,1
0.350,110.0,0.500,81,880.0000,0.000020,-0.037929,1,1
0.350,110.0,0.500,88,1318.5102,0.000050,-0.016876,1,1
0.350,110.0,0.500,93,1760.0000,-0.000008,-0.009453,1,1
0.350,110.0,0.500,96,2093.0045,0.000102,-0.006672,1,1
0.350,110.0,1.000,21,27.5000,-0.005190,4.037147,1,1
0.350,110.0,1.000,33,55.0000,-0.026683,2.333753,1,1
0.350,110.0,1.000,40,82.4069,-0.025836,0.875362,1,1
0.350,110.0,1.000,45,110.0000,0.001843,-0.000000,1,1
0.350,110.0,1.000,52,164.8138,0.032500,-0.574922,1,1
0.350,110.0,1.000,57,220.0000,0.026533,-0.583449,1,1
0.350,110.0,1.000,64,329.6276,0.011179,-0.389497,1,1
0.350,110.0,1.000,69,440.0000,0.004602,-0.252283,1,1
0.350,110.0,1.000,76,659.2551,0.001160,-0.124483,1,1
0.350,110.0,1.000,81,880.0000,0.000380,-0.072418,1,1
0.350,110.0,1.000,88,1318.5102,0.000118,-0.033060,1,1
0.350,110.0,1.000,93,1760.0000,0.000016,-0.018688,1,1
0.350,110.0,1.000,96,2093.0045,0.000108,-0.013235,1,1
0.350,110.0,4.000,21,27.5000,-0.015248,3.737347,1,0
0.350,110.0,4.000,33,55.0000,-0.005859,0.880833,1,0
0.350,110.0,4.000,40,82.4069,-0.001665,0.236354,1,0
0.350,110.0,4.000,45,110.0000,0.000636,-0.000000,1,0
0.350,110.0,4.000,52,164.8138,0.004205,-0.166756,1,0
0.350,110.0,4.000,57,220.0000,0.005023,-0.220222,1,0
0.350,110.0,4.000,64,329.6276,0.005835,-0.243165,1,0
0.350,110.0,4.000,69,440.0000,0.014416,-0.233625,1,0
0.350,110.0,4.000,76,659.2551,-0.082938,-0.193066,1,0
0.350,110.0,4.000,81,880.0000,-0.131293,-0.151912,1,0
0.350,110.0,4.000,88,1318.5102,0.045679,-0.093797,1,0
0.350,110.0,4.000,93,1760.0000,0.001474,-0.060748,1,0
0.350,110.0,4.000,96,2093.0045,-0.265739,-0.045530,1,0
0.350,180.0,0.050,21,27.5000,-0.000539,0.152050,1,0
0.350,180.0,0.050,33,55.0000,0.000012,0.163647,1,0
0.350,180.0,0.050,40,82.4069,0.000196,0.187296,1,0
0.350,180.0,0.050,45,110.0000,-0.000030,0.234837,1,0
0.350,180.0,0.050,52,164.8138,-0.053270,0.695754,1,0
0.350,180.0,0.050,57,220.0000,0.001675,-0.283410,1,0
0.350,180.0,0.050,64,329.6276,0.000005,-0.062723,1,0
0.350,180.0,0.050,69,440.0000,-0.000008,-0.029775,1,0
0.350,180.0,0.050,76,659.2551,0.000014,-0.011947,1,0
0.350,180.0,0.050,81,880.0000,-0.000009,-0.006476,1,0
0.350,180.0,0.050,88,1318.5102,0.000047,-0.002813,1,0
0.350,180.0,0.050,93,1760.0000,-0.000008,-0.001563,1,0
0.350,180.0,0.050,96,2093.0045,0.000102,-0.001100,1,0
0.350,180.0,0.150,21,27.5000,-0.000536,0.455260,1,1
0.350,180.0,0.150,33,55.0000,-0.000001,0.486526,1,1
0.350,180.0,0.150,40,82.4069,0.000060,0.547250,1,1
0.350,180.0,0.150,45,110.0000,-0.001360,0.655124,1,1
0.350,180.0,0.150,52,164.8138,-0.186603,0.709193,1,1
0.350,180.0,0.150,57,220.0000,0.043771,-0.581698,1,1
0.350,180.0,0.150,64,329.6276,0.000503,-0.179530,1,1
0.350,180.0,0.150,69,440.0000,0.000058,-0.087637,1,1
0.350,180.0,0.150,76,659.2551,0.000021,-0.035595,1,1
0.350,180.0,0.150,81,880.0000,-0.000008,-0.019357,1,1
0.350,180.0,0.150,88,1318.5102,0.000047,-0.008427,1,1
0.350,180.0,0.150,93,1760.0000,-0.000008,-0.004685,1,1
0.350,180.0,0.150,96,2093.0045,0.000102,-0.003297,1,1
0.350,180.0,0.500,21,27.5000,-0.000599,1.484548,1,1
0.350,180.0,0.500,33,55.0000,-0.001197,1.471232,1,1
0.350,180.0,0.500,40,82.4069,-0.007616,1.407194,1,1
0.350,180.0,0.500,45,110.0000,-0.028956,1.215043,1,1
0.350,180.0,0.500,52,164.8138,-0.040564,0.277804,1,1
0.350,180.0,0.500,57,220.0000,0.053337,-0.422268,1,1
0.350,180.0,0.500,64,329.6276,0.017587,-0.393127,1,1
0.350,180.0,0.500,69,440.0000,0.004547,-0.240459,1,1
0.350,180.0,0.500,76,659.2551,0.000762,-0.110014,1,1
0.350,180.0,0.500,81,880.0000,0.000206,-0.061971,1,1
0.350,180.0,0.500,88,1318.5102,0.000082,-0.027607,1,1
0.350,180.0,0.500,93,1760.0000,0.000003,-0.015468,1,1
0.350,180.0,0.500,96,2093.0045,0.000107,-0.010918,1,1
0.350,180.0,1.000,21,27.5000,-0.001353,2.770573,1,1
0.350,180.0,1.000,33,55.0000,-0.008712,2.253125,1,1
0.350,180.0,1.000,40,82.4069,-0.023158,1.605064,1,1
0.350,180.0,1.000,45,110.0000,-0.031120,0.986961,1,1
0.350,180.0,1.000,52,164.8138,-0.010361,0.142125,1,1
0.350,180.0,1.000,57,220.0000,0.017693,-0.235992,1,1
0.350,180.0,1.000,64,329.6276,0.029226,-0.368992,1,1
0.350,180.0,1.000,69,440.0000,0.017533,-0.303808,1,1
0.350,180.0,1.000,76,659.2551,0.006165,-0.177454,1,1
0.350,180.0,1.000,81,880.0000,0.002340,-0.109636,1,1
0.350,180.0,1.000,88,1318.5102,0.000556,-0.052253,1,1
0.350,180.0,1.000,93,1760.0000,0.000167,-0.029992,1,1
0.350,180.0,1.000,96,2093.0045,0.000115,-0.021364,1,1
0.350,180.0,4.000,21,27.5000,-0.016936,4.742168,1,0
0.350,180.0,4.000,33,55.0000,-0.012285,1.585471,1,0
0.350,180.0,4.000,40,82.4069,-0.006418,0.669278,1,0
0.350,180.0,4.000,45,110.0000,-0.003138,0.306590,1,0
0.350,180.0,4.000,52,164.8138,0.000344,0.035791,1,0
0.350,180.0,4.000,57,220.0000,0.001111,-0.061252,1,0
0.350,180.0,4.000,64,329.6276,0.002945,-0.127094,1,0
0.350,180.0,4.000,69,440.0000,0.011693,-0.145287,1,0
0.350,180.0,4.000,76,659.2551,-0.017053,-0.145784,1,0
0.350,180.0,4.000,81,880.0000,1.875585,-0.132582,1,0
0.350,180.0,4.000,88,1318.5102,-4.100592,-0.100851,1,0
0.350,180.0,4.000,93,1760.0000,-3.164225,-0.074546,1,0
0.350,180.0,4.000,96,2093.0045,1.011353,-0.059679,1,0
0.350,330.0,0.050,21,27.5000,-0.000536,0.081572,1,0
0.350,330.0,0.050,33,55.0000,0.000016,0.083302,1,0
0.350,330.0,0.050,40,82.4069,0.000200,0.086337,1,0
0.350,330.0,0.050,45,110.0000,-0.000010,0.091009,1,0
0.350,330.0,0.050,52,164.8138,0.000094,0.107455,1,0
0.350,330.0,0.050,57,220.0000,-0.000066,0.143742,1,0
0.350,330.0,0.050,64,329.6276,1.391209,0.018322,1,0
0.350,330.0,0.050,69,440.0000,0.000295,-0.101159,1,0
0.350,330.0,0.050,76,659.2551,0.000018,-0.026949,1,0
0.350,330.0,0.050,81,880.0000,-0.000008,-0.013217,1,0
0.350,330.0,0.050,88,1318.5102,0.000047,-0.005397,1,0
0.350,330.0,0.050,93,1760.0000,-0.000008,-0.002938,1,0
0.350,330.0,0.050,96,2093.0045,0.000102,-0.002052,1,0
0.350,330.0,0.150,21,27.5000,-0.000535,0.244580,1,1
0.350,330.0,0.150,33,55.0000,0.000014,0.249319,1,1
0.350,330.0,0.150,40,82.4069,0.000195,0.257552,1,1
0.350,330.0,0.150,45,110.0000,-0.000031,0.269994,1,1
0.350,330.0,0.150,52,164.8138,-0.000157,0.311386,1,1
0.350,330.0,0.150,57,220.0000,-0.003256,0.387264,1,1
0.350,330.0,0.150,64,329.6276,-0.099237,0.006110,1,1
0.350,330.0,0.150,69,440.0000,0.013078,-0.247090,1,1
0.350,330.0,0.150,76,659.2551,0.000275,-0.078076,1,1
0.350,330.0,0.150,81,880.0000,0.000032,-0.039058,1,1
0.350,330.0,0.150,88,1318.5102,0.000051,-0.016098,1,1
0.350,330.0,0.150,93,1760.0000,-0.000006,-0.008787,1,1
0.350,330.0,0.150,96,2093.0045,0.000103,-0.006143,1,1
0.350,330.0,0.500,21,27.5000,-0.000541,0.810078,1,1
0.350,330.0,0.500,33,55.0000,-0.000077,0.809477,1,1
0.350,330.0,0.500,40,82.4069,-0.000303,0.806777,1,1
0.350,330.0,0.500,45,110.0000,-0.001803,0.799035,1,1
0.350,330.0,0.500,52,164.8138,-0.011657,0.748169,1,1
0.350,330.0,0.500,57,220.0000,-0.040358,0.597794,1,1
0.350,330.0,0.500,64,329.6276,0.054405,0.001833,1,1
0.350,330.0,0.500,69,440.0000,0.022739,-0.264580,1,1
0.350,330.0,0.500,76,659.2551,0.012030,-0.187271,1,1
0.350,330.0,0.500,81,880.0000,0.003027,-0.111281,1,1
0.350,330.0,0.500,88,1318.5102,0.000525,-0.050427,1,1
0.350,330.0,0.500,93,1760.0000,0.000138,-0.028328,1,1
0.350,330.0,0.500,96,2093.0045,0.000184,-0.020007,1,1
0.350,330.0,1.000,21,27.5000,-0.000617,1.586875,1,1
0.350,330.0,1.000,33,55.0000,-0.001113,1.491266,1,1
0.350,330.0,1.000,40,82.4069,-0.004465,1.346165,1,1
0.350,330.0,1.000,45,110.0000,-0.011204,1.166713,1,1
0.350,330.0,1.000,52,164.8138,-0.026705,0.779243,1,1
0.350,330.0,1.000,57,220.0000,-0.029926,0.431649,1,1
0.350,330.0,1.000,64,329.6276,0.003103,0.000917,1,1
0.350,330.0,1.000,69,440.0000,0.067299,-0.163446,1,1
0.350,330.0,1.000,76,659.2551,0.072914,-0.194638,1,1
0.350,330.0,1.000,81,880.0000,-0.011313,-0.150503,1,1
0.350,330.0,1.000,88,1318.5102,0.004177,-0.084139,1,1
0.350,330.0,1.000,93,1760.0000,0.001723,-0.051123,1,1
0.350,330.0,1.000,96,2093.0045,-0.053377,-0.037205,1,1
0.350,330.0,4.000,21,27.5000,-0.007799,4.499220,1,0
0.350,330.0,4.000,33,55.0000,-0.016968,2.314687,1,0
0.350,330.0,4.000,40,82.4069,-0.014717,1.248328,1,0
0.350,330.0,4.000,45,110.0000,-0.010635,0.729494,1,0
0.350,330.0,4.000,52,164.8138,-0.005343,0.294506,1,0
0.350,330.0,4.000,57,220.0000,-0.002715,0.125307,1,0
0.350,330.0,4.000,64,329.6276,-0.001186,0.000229,1,0
0.350,330.0,4.000,69,440.0000,-0.003346,-0.044108,1,0
0.350,330.0,4.000,76,659.2551,-0.500013,-0.073408,1,0
0.350,330.0,4.000,81,880.0000,-1.988804,-0.080544,1,0
0.350,330.0,4.000,88,1318.5102,-3.916860,-0.078016,1,0
0.350,330.0,4.000,93,1760.0000,-4.868372,-0.069262,1,0
0.350,330.0,4.000,96,2093.0045,-5.069266,-0.061921,1,0
0.350,660.0,0.050,21,27.5000,-0.000536,0.040557,1,0
0.350,660.0,0.050,33,55.0000,0.000017,0.040767,1,0
0.350,660.0,0.050,40,82.4069,0.000200,0.041121,1,0
0.350,660.0,0.050,45,110.0000,-0.000010,0.041631,1,0
0.350,660.0,0.050,52,164.8138,0.000098,0.043147,1,0
0.350,660.0,0.050,57,220.0000,-0.000009,0.045481,1,0
0.350,660.0,0.050,64,329.6276,-0.000006,0.053696,1,0
0.350,660.0,0.050,69,440.0000,-0.000066,0.071824,1,0
0.350,660.0,0.050,76,659.2551,-0.431884,0.009169,1,0
0.350,660.0,0.050,81,880.0000,0.000296,-0.050518,1,0
0.350,660.0,0.050,88,1318.5102,0.000048,-0.013443,1,0
0.350,660.0,0.050,93,1760.0000,-0.000008,-0.006583,1,0
0.350,660.0,0.050,96,2093.0045,0.000103,-0.004437,1,0
0.350,660.0,0.150,21,27.5000,-0.000536,0.121653,1,0
0.350,660.0,0.150,33,55.0000,0.000017,0.122232,1,0
0.350,660.0,0.150,40,82.4069,0.000200,0.123205,1,0
0.350,660.0,0.150,45,110.0000,-0.000010,0.124600,1,0
0.350,660.0,0.150,52,164.8138,0.000093,0.128713,1,0
0.350,660.0,0.150,57,220.0000,-0.000030,0.134929,1,0
0.350,660.0,0.150,64,329.6276,-0.000254,0.155609,1,0
0.350,660.0,0.150,69,440.0000,-0.003243,0.193531,1,0
0.350,660.0,0.150,76,659.2551,8.226382,0.003058,1,0
0.350,660.0,0.150,81,880.0000,0.012234,-0.123452,1,0
0.350,660.0,0.150,88,1318.5102,0.000291,-0.038954,1,0
0.350,660.0,0.150,93,1760.0000,0.000032,-0.019457,1,0
0.350,660.0,0.150,96,2093.0045,0.000120,-0.013184,1,0
0.350,660.0,0.500,21,27.5000,-0.000537,0.404869,1,0
0.350,660.0,0.500,33,55.0000,0.000009,0.404852,1,0
0.350,660.0,0.500,40,82.4069,0.000172,0.404773,1,0
0.350,660.0,0.500,45,110.0000,-0.000100,0.404555,1,0
0.350,660.0,0.500,52,164.8138,-0.000404,0.403215,1,0
0.350,660.0,0.500,57,220.0000,-0.001798,0.399361,1,0
0.350,660.0,0.500,64,329.6276,-0.011653,0.374000,1,0
0.350,660.0,0.500,69,440.0000,-0.040882,0.298933,1,0
0.350,660.0,0.500,76,659.2551,-0.944534,0.000917,1,0
0.350,660.0,0.500,81,880.0000,79.933898,-0.132374,1,0
0.350,660.0,0.500,88,1318.5102,0.006929,-0.093552,1,0
0.350,660.0,0.500,93,1760.0000,0.002050,-0.055497,1,0
0.350,660.0,0.500,96,2093.0045,-0.094953,-0.039632,1,0
0.350,660.0,1.000,21,27.5000,-0.000541,0.805540,1,0
0.350,660.0,1.000,33,55.0000,-0.000066,0.793085,1,0
0.350,660.0,1.000,40,82.4069,-0.000184,0.772879,1,0
0.350,660.0,1.000,45,110.0000,-0.001135,0.745350,1,0
0.350,660.0,1.000,52,164.8138,-0.004565,0.672896,1,0
0.350,660.0,1.000,57,220.0000,-0.011173,0.583272,1,0
0.350,660.0,1.000,64,329.6276,-0.026959,0.389684,1,0
0.350,660.0,1.000,69,440.0000,-0.031851,0.215927,1,0
0.350,660.0,1.000,76,659.2551,0.571202,0.000459,1,0
0.350,660.0,1.000,81,880.0000,-4.282226,-0.081812,1,0
0.350,660.0,1.000,88,1318.5102,-4.233927,-0.097382,1,0
0.350,660.0,1.000,93,1760.0000,-4.978628,-0.075212,1,0
0.350,660.0,1.000,96,2093.0045,-4.936358,-0.059883,1,0
0.350,660.0,4.000,21,27.5000,-0.001513,2.919459,1,0
0.350,660.0,4.000,33,55.0000,-0.007257,2.249209,1,0
0.350,660.0,4.000,40,82.4069,-0.014021,1.622246,1,0
0.350,660.0,4.000,45,110.0000,-0.016899,1.157513,1,0
0.350,660.0,4.000,52,164.8138,-0.014943,0.624361,1,0
0.350,660.0,4.000,57,220.0000,-0.010416,0.364898,1,0
0.350,660.0,4.000,64,329.6276,-0.006831,0.147333,1,0
0.350,660.0,4.000,69,440.0000,-0.007013,0.062695,1,0
0.350,660.0,4.000,76,659.2551,-0.185824,0.000115,1,0
0.350,660.0,4.000,81,880.0000,-1.354097,-0.022082,1,0
0.350,660.0,4.000,88,1318.5102,-1.905042,-0.036784,1,0
0.350,660.0,4.000,93,1760.0000,-1.628297,-0.040402,1,0
0.350,660.0,4.000,96,2093.0045,-2.460646,-0.040675,1,0
0.350,2000.0,0.050,21,27.5000,-0.000536,0.013295,1,0
0.350,2000.0,0.050,33,55.0000,0.000017,0.013302,1,0
0.350,2000.0,0.050,40,82.4069,0.000200,0.013315,1,0
0.350,2000.0,0.050,45,110.0000,-0.000009,0.013332,1,0
0.350,2000.0,0.050,52,164.8138,0.000098,0.013382,1,0
0.350,2000.0,0.050,57,220.0000,-0.000009,0.013453,1,0
0.350,2000.0,0.050,64,329.6276,-0.000002,0.013658,1,0
0.350,2000.0,0.050,69,440.0000,-0.000009,0.013957,1,0
0.350,2000.0,0.050,76,659.2551,0.000013,0.014884,1,0
0.350,2000.0,0.050,81,880.0000,-0.000010,0.016417,1,0
0.350,2000.0,0.050,88,1318.5102,-0.000008,0.023143,1,0
0.350,2000.0,0.050,93,1760.0000,-0.012140,0.051049,1,0
0.350,2000.0,0.050,96,2093.0045,1.048581,-0.063659,1,0
0.350,2000.0,0.150,21,27.5000,-0.000536,0.039885,1,0
0.350,2000.0,0.150,33,55.0000,0.000017,0.039905,1,0
0.350,2000.0,0.150,40,82.4069,0.000200,0.039939,1,0
0.350,2000.0,0.150,45,110.0000,-0.000010,0.039987,1,0
0.350,2000.0,0.150,52,164.8138,0.000098,0.040124,1,0
0.350,2000.0,0.150,57,220.0000,-0.000009,0.040319,1,0
0.350,2000.0,0.150,64,329.6276,-0.000003,0.040880,1,0
0.350,2000.0,0.150,69,440.0000,-0.000012,0.041696,1,0
0.350,2000.0,0.150,76,659.2551,-0.000006,0.044174,1,0
0.350,2000.0,0.150,81,880.0000,-0.000112,0.048125,1,0
0.350,2000.0,0.150,88,1318.5102,-0.002832,0.062798,1,0
0.350,2000.0,0.150,93,1760.0000,4.940978,0.075152,1,0
0.350,2000.0,0.150,96,2093.0045,-2.567914,-0.035829,1,0
0.350,2000.0,0.500,21,27.5000,-0.000536,0.132926,1,0
0.350,2000.0,0.500,33,55.0000,0.000016,0.132926,1,0
0.350,2000.0,0.500,40,82.4069,0.000200,0.132927,1,0
0.350,2000.0,0.500,45,110.0000,-0.000011,0.132927,1,0
0.350,2000.0,0.500,52,164.8138,0.000093,0.132925,1,0
0.350,2000.0,0.500,57,220.0000,-0.000026,0.132915,1,0
0.350,2000.0,0.500,64,329.6276,-0.000086,0.132847,1,0
0.350,2000.0,0.500,69,440.0000,-0.000292,0.132643,1,0
0.350,2000.0,0.500,76,659.2551,-0.001630,0.131306,1,0
0.350,2000.0,0.500,81,880.0000,-0.006308,0.127278,1,0
0.350,2000.0,0.500,88,1318.5102,5.113773,0.100340,1,0
0.350,2000.0,0.500,93,1760.0000,2.270281,0.036881,1,0
0.350,2000.0,0.500,96,2093.0045,-1.769262,-0.011662,1,0
0.350,2000.0,1.000,21,27.5000,-0.000536,0.265703,1,0
0.350,2000.0,1.000,33,55.0000,0.000015,0.265257,1,0
0.350,2000.0,1.000,40,82.4069,0.000195,0.264519,1,0
0.350,2000.0,1.000,45,110.0000,-0.000024,0.263482,1,0
0.350,2000.0,1.000,52,164.8138,0.000022,0.260565,1,0
0.350,2000.0,1.000,57,220.0000,-0.000240,0.256514,1,0
0.350,2000.0,1.000,64,329.6276,-0.001051,0.245388,1,0
0.350,2000.0,1.000,69,440.0000,-0.002980,0.230586,1,0
0.350,2000.0,1.000,76,659.2551,-0.010608,0.193541,1,0
0.350,2000.0,1.000,81,880.0000,-0.121635,0.151439,1,0
0.350,2000.0,1.000,88,1318.5102,4.048456,0.073882,1,0
0.350,2000.0,1.000,93,1760.0000,1.779691,0.019354,1,0
0.350,2000.0,1.000,96,2093.0045,-2.933622,-0.005868,1,0
0.350,2000.0,4.000,21,27.5000,-0.000551,1.051027,1,0
0.350,2000.0,4.000,33,55.0000,-0.000202,1.015537,1,0
0.350,2000.0,4.000,40,82.4069,-0.000729,0.961561,1,0
0.350,2000.0,4.000,45,110.0000,-0.002381,0.894393,1,0
0.350,2000.0,4.000,52,164.8138,-0.006960,0.745820,1,0
0.350,2000.0,4.000,57,220.0000,-0.011972,0.603248,1,0
0.350,2000.0,4.000,64,329.6276,-0.017201,0.388237,1,0
0.350,2000.0,4.000,69,440.0000,-0.017296,0.255116,1,0
0.350,2000.0,4.000,76,659.2551,0.012771,0.123685,1,0
0.350,2000.0,4.000,81,880.0000,1.221943,0.066562,1,0
0.350,2000.0,4.000,88,1318.5102,0.921746,0.021672,1,0
0.350,2000.0,4.000,93,1760.0000,1.501355,0.004914,1,0
0.350,2000.0,4.000,96,2093.0045,-0.078690,-0.001470,1,0
0.600,20.0,0.050,21,27.5000,-0.000055,-2.513358,1,0
0.600,20.0,0.050,33,55.0000,0.000006,-0.348617,1,0
0.600,20.0,0.050,40,82.4069,0.000200,-0.143347,1,0
0.600,20.0,0.050,45,110.0000,-0.000009,-0.078324,1,0
0.600,20.0,0.050,52,164.8138,0.000098,-0.034246,1,0
0.600,20.0,0.050,57,220.0000,-0.000009,-0.019096,1,0
0.600,20.0,0.050,64,329.6276,-0.000002,-0.008467,1,0
0.600,20.0,0.050,69,440.0000,-0.000009,-0.004744,1,0
0.600,20.0,0.050,76,659.2551,0.000014,-0.002110,1,0
0.600,20.0,0.050,81,880.0000,-0.000009,-0.001183,1,0
0.600,20.0,0.050,88,1318.5102,0.000047,-0.000526,1,0
0.600,20.0,0.050,93,1760.0000,-0.000007,-0.000295,1,0
0.600,20.0,0.050,96,2093.0045,0.000102,-0.000208,1,0
0.600,20.0,0.150,21,27.5000,0.025134,-6.356219,1,0
0.600,20.0,0.150,33,55.0000,0.000116,-1.031385,1,0
0.600,20.0,0.150,40,82.4069,0.000210,-0.427765,1,0
0.600,20.0,0.150,45,110.0000,-0.000005,-0.234310,1,0
0.600,20.0,0.150,52,164.8138,0.000098,-0.102615,1,0
0.600,20.0,0.150,57,220.0000,-0.000009,-0.057248,1,0
0.600,20.0,0.150,64,329.6276,-0.000002,-0.025393,1,0
0.600,20.0,0.150,69,440.0000,-0.000009,-0.014228,1,0
0.600,20.0,0.150,76,659.2551,0.000014,-0.006329,1,0
0.600,20.0,0.150,81,880.0000,-0.000008,-0.003549,1,0
0.600,20.0,0.150,88,1318.5102,0.000047,-0.001578,1,0
0.600,20.0,0.150,93,1760.0000,-0.000008,-0.000884,1,0
0.600,20.0,0.150,96,2093.0045,0.000103,-0.000624,1,0
0.600,20.0,0.500,21,27.5000,0.151920,-7.608313,1,0
0.600,20.0,0.500,33,55.0000,0.007732,-2.970599,1,0
0.600,20.0,0.500,40,82.4069,0.001479,-1.344954,1,0
0.600,20.0,0.500,45,110.0000,0.000370,-0.756756,1,0
0.600,20.0,0.500,52,164.8138,0.000169,-0.337397,1,0
0.600,20.0,0.500,57,220.0000,0.000013,-0.189381,1,0
0.600,20.0,0.500,64,329.6276,0.000002,-0.084357,1,0
0.600,20.0,0.500,69,440.0000,-0.000008,-0.047339,1,0
0.600,20.0,0.500,76,659.2551,0.000014,-0.021080,1,0
0.600,20.0,0.500,81,880.0000,-0.000009,-0.011825,1,0
0.600,20.0,0.500,88,1318.5102,0.000045,-0.005260,1,0
